CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;NO ENTREGADOS CRITICOS;NO ENTREGADOS NO CRITICOS;ENTREGADOS AT;ENTREGADOS AT CRITICOS;ENTREGADOS AT NO CRITICOS;ENTREGADOS FT;ENTREGADOS FT CRITICOS;ENTREGADOS FT NO CRITICOS;DIAS DE DEMORA;CLASIFICACION;Año;Personalizado;Valor objetivo cumpli;Demora Max Objetivo;Demora-7;DemoraMaxObjetivo;CLASIFICACION 2;Columna1;Columna2;CONCATENA;BUSCA EL ALMACEN ;Vacío
00374 TERMINAL PUNTA COLORADA;1000070439;50;ZPAN;PM ADMIN.CASA PAEZ S;;0;;;;MREYNA;1012652;ENVASE DE PLASTICO (TUPPER);3;Materiales genericos;CUMPLIDO;MR01;22;17/7/2025;6/8/2025;agosto;10126333;50;1;17/7/2025;17/7/2025;374;4500104052;50;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CASA PATRICELLI SOC. LEY 19550 CAP.;3;0;;3;5000139248;19/7/2025;P374;5;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012652374;374;
00374 TERMINAL PUNTA COLORADA;1000070439;60;ZPAN;PM ADMIN.CASA PAEZ S;;0;;;;MREYNA;1012652;DESTAPADOR SACA CORCHO;10;Materiales genericos;CUMPLIDO;MR01;22;17/7/2025;6/8/2025;agosto;10126333;60;1;17/7/2025;17/7/2025;374;4500104052;40;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CASA PATRICELLI SOC. LEY 19550 CAP.;10;0;;10;5000139248;19/7/2025;P374;4;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012652374;374;
00374 TERMINAL PUNTA COLORADA;1000070439;70;ZPAN;PM ADMIN.CASA PAEZ S;;0;;;;MREYNA;1011166;JUEGO SABANAS 1 1/2 PLAZA;10;Materiales usuales;CUMPLIDO;MR01;22;17/7/2025;6/8/2025;agosto;10126333;70;1;17/7/2025;17/7/2025;374;4500104052;30;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CASA PATRICELLI SOC. LEY 19550 CAP.;10;0;;10;5000139248;19/7/2025;P374;3;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011166374;374;
00374 TERMINAL PUNTA COLORADA;1000070442;10;ZPAN;PM SSYMA CHAPA BALIZ;;0;;;;MREYNA;1011956;CHAPA BALIZA ABC 290X880X06MM;30;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;6/8/2025;agosto;10126334;10;1;17/7/2025;17/7/2025;374;4500104034;10;0374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;SCHVAB JULIO CESAR;30;0;;30;5000139910;26/7/2025;0374;1;1;26/7/2025;LFALCON;;;0;0;;;;;;;;;0;;;;26/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011956374;374;
00374 TERMINAL PUNTA COLORADA;1000070442;20;ZPAN;PM SSYMA CHAPA BALIZ;;0;;;;MREYNA;1011822;SOPORTE P MATAFUEGO 10KG (COLGAR);30;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;6/8/2025;agosto;10126334;20;1;17/7/2025;17/7/2025;374;4500104034;20;0374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;SCHVAB JULIO CESAR;30;0;;30;5000139910;26/7/2025;0374;2;1;26/7/2025;LFALCON;;;0;0;;;;;;;;;0;;;;26/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011822374;374;
00374 TERMINAL PUNTA COLORADA;1000070445;10;ZPAN;SOPLADOR;;0;;;;MREYNA;1012888;SOPLADOR;1;Materiales genericos;CUMPLIDO;MR01;1;17/7/2025;6/8/2025;agosto;10126335;10;1;17/7/2025;17/7/2025;374;4500103963;10;0374;1;WDILLMAN;17/7/2025;17/7/2025;29/7/2025;29/7/2025;374;SCHVAB JULIO CESAR;1;0;;1;5000139220;18/7/2025;0374;1;1;18/7/2025;LFALCON;;;0;0;;;;;;;;;0;;;;18/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012888374;374;
00374 TERMINAL PUNTA COLORADA;1000070450;10;ZPAN;PM MATERIALES PARA O;;0;;;;MREYNA;1042645;CABLE SUBTERRÁNEO 5X2,5MM2;200;Materiales usuales;CUMPLIDO;MR01;22;17/7/2025;8/9/2025;septiembre;10126345;10;1;17/7/2025;17/7/2025;C11;4500105578;10;2001;1;JJCABRERA;8/8/2025;8/8/2025;22/8/2025;25/8/2025;C11;ELECTRO-MAS SRL;200;0;;200;5000143417;27/8/2025;2001;1;1;27/8/2025;LNASUTI;;8000075352;200;1;LNASUTI;27/8/2025;29/8/2025;11159;3 LB 374;LBARTON;27/8/2025;4900358251;200;ACHIAINO;1/9/2025;1/9/2025;1/9/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1042645374;374;
00374 TERMINAL PUNTA COLORADA;1000070450;20;ZPAN;PM MATERIALES PARA O;;0;;;;MREYNA;1010845;CABLE SUBTERRANEO 4X6MM2;273;Materiales usuales;CUMPLIDO;MR01;22;17/7/2025;8/9/2025;septiembre;10126345;20;1;17/7/2025;17/7/2025;C11;4500105588;20;2001;1;JJCABRERA;8/8/2025;12/8/2025;22/8/2025;22/8/2025;C11;ELECTRINET SRL;273;0;;273;5000142937;22/8/2025;2001;1;1;21/8/2025;FGORGONA;;8000075123;273;1;FGORGONA;22/8/2025;23/8/2025;11105;BULTO PA 374;PAPPELLA;22/8/2025;4900356181;273;LFALCON;25/8/2025;25/8/2025;25/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010845374;374;
00374 TERMINAL PUNTA COLORADA;1000070450;30;ZPAN;PM MATERIALES PARA O;;0;;;;MREYNA;1010834;CABLE SUBTERRANEO 3X2,5MM2;200;Materiales usuales;CUMPLIDO;MR01;22;17/7/2025;8/9/2025;septiembre;10126345;30;1;17/7/2025;17/7/2025;C11;4500105588;30;2001;1;JJCABRERA;8/8/2025;12/8/2025;22/8/2025;22/8/2025;C11;ELECTRINET SRL;200;0;;200;5000142937;22/8/2025;2001;2;1;21/8/2025;FGORGONA;;8000075123;200;1;FGORGONA;22/8/2025;23/8/2025;11105;BULTO PA 374;PAPPELLA;22/8/2025;4900356181;200;LFALCON;25/8/2025;25/8/2025;25/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010834374;374;
00374 TERMINAL PUNTA COLORADA;1000070450;40;ZPAN;PM MATERIALES PARA O;;0;;;;MREYNA;1012806;CABLE PLANO 1X(4X2,5MM2) IRAM NM 280;100;Materiales genericos;CUMPLIDO;MR01;22;17/7/2025;8/9/2025;septiembre;10126345;40;1;17/7/2025;17/7/2025;C11;4500105548;40;2001;1;JJCABRERA;7/8/2025;7/8/2025;22/8/2025;22/8/2025;C11;CICCIOELEC SA;100;0;;100;5000142848;21/8/2025;2001;1;1;20/8/2025;FGORGONA;;8000075066;100;1;FGORGONA;21/8/2025;23/8/2025;11105;BULTO PA 374;PAPPELLA;22/8/2025;4900356202;100;LFALCON;26/8/2025;25/8/2025;25/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012806374;374;
00374 TERMINAL PUNTA COLORADA;1000070460;10;ZPAN;Breks 3 meses;;0;;;;DSUAREZ;1010734;PAQUETE GALLETITAS DULCES XUN;20000;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;30/8/2025;agosto;10126353;10;1;17/7/2025;18/7/2025;C17;4500104931;10;0374;1;GJULIANI;31/7/2025;1/8/2025;22/8/2025;22/8/2025;C17;TYNA SRL;20000;0;;20000;5000141646;11/8/2025;0374;1;1;11/8/2025;LFALCON;;;0;0;;;;;;;;;0;;;;11/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010734374;374;
00374 TERMINAL PUNTA COLORADA;1000070460;20;ZPAN;Breks 3 meses;;0;;;;DSUAREZ;1010727;CAFE EN SAQUITOS XUN;40000;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;30/8/2025;agosto;10126353;20;1;17/7/2025;18/7/2025;C17;4500104931;20;0374;1;GJULIANI;31/7/2025;1/8/2025;22/8/2025;22/8/2025;C17;TYNA SRL;40000;0;;40000;5000141646;11/8/2025;0374;2;1;11/8/2025;LFALCON;;;0;0;;;;;;;;;0;;;;11/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010727374;374;
00374 TERMINAL PUNTA COLORADA;1000070460;30;ZPAN;Breks 3 meses;;0;;;;DSUAREZ;1010722;ALFAJOR XUN;20016;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;30/8/2025;agosto;10126353;30;1;17/7/2025;18/7/2025;C17;4500104931;30;0374;1;GJULIANI;31/7/2025;1/8/2025;22/8/2025;22/8/2025;C17;TYNA SRL;20016;0;;20016;5000141646;11/8/2025;0374;3;1;11/8/2025;LFALCON;;;0;0;;;;;;;;;0;;;;11/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010722374;374;
00374 TERMINAL PUNTA COLORADA;1000070460;40;ZPAN;Breks 3 meses;;0;;;;DSUAREZ;1010723;AZUCAR EN SOBRE INDIVIDUAL XUN;40000;Materiales usuales;CUMPLIDO;MR01;1;17/7/2025;30/8/2025;agosto;10126353;40;1;17/7/2025;18/7/2025;C17;4500104931;40;0374;1;GJULIANI;31/7/2025;1/8/2025;22/8/2025;22/8/2025;C17;TYNA SRL;40000;0;;40000;5000141646;11/8/2025;0374;4;1;11/8/2025;LFALCON;;;0;0;;;;;;;;;0;;;;11/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1010723374;374;
00374 TERMINAL PUNTA COLORADA;1000070466;10;ZPAN;50019681;;0;;;;MREYNA;1027114;KIT DE EMBRAGUE FMX 460;1;Materiales Stock;CUMPLIDO;MR01;22;17/7/2025;6/8/2025;agosto;10126357;10;1;17/7/2025;18/7/2025;C03;4500104138;30;2001;1;RPEREZ;21/7/2025;22/7/2025;28/7/2025;28/7/2025;C03;SUDAMERICANA CAMIONES SA;1;0;;1;5000139579;23/7/2025;2001;1;1;23/7/2025;LNASUTI;;8000073345;1;1;LNASUTI;23/7/2025;31/7/2025;10732;6 LB 374;LBARTON;24/7/2025;4900349520;1;ACHIAINO;5/8/2025;4/8/2025;4/8/2025;1;1;0;0;0;1;0;1;0;0;0;;EQUIPOS;2025;Período Contable;0,75;7;;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1027114374;374;
00374 TERMINAL PUNTA COLORADA;1000070466;20;ZPAN;50019681;;0;;;;MREYNA;1035180;RECTIFICACION DE VOLANTE;1;Materiales genericos;CUMPLIDO;MR01;1;17/7/2025;6/8/2025;agosto;10126357;20;1;17/7/2025;18/7/2025;374;4500104276;10;P374;1;WDILLMAN;22/7/2025;22/7/2025;5/8/2025;5/8/2025;374;RASKIN HERNAN;1;0;;1;5000139891;25/7/2025;P374;1;1;25/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;25/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1035180374;374;
00374 TERMINAL PUNTA COLORADA;1000070478;10;ZPAN;04-Extension OC 4500;;0;;;;DSUAREZ;1042653;ARENA S/ ESPECIFICACIONES DE CALIDAD;1200;Materiales Stock S/Devol;CUMPLIDO;MR01;1;17/7/2025;6/9/2025;septiembre;10126371;10;1;17/7/2025;18/7/2025;C14;4500104255;10;0374;1;VBARRA;22/7/2025;24/7/2025;5/9/2025;5/9/2025;C14;CEMENTOS & CONSTRUCCIONES CF S. A.;1200;0;;1200;5000143052;23/8/2025;0374;2;1;23/8/2025;DSUAREZ;;;0;0;;;;;;;;;0;;;;23/8/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1042653374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;10;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1030013;"ADAPTADOR H-H 3/8"" NPT";4;Materiales genericos;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126394;10;1;18/7/2025;18/7/2025;374;4500104066;30;P374;1;WDILLMAN;18/7/2025;18/7/2025;;30/7/2025;374;RASKIN HERNAN;4;0;;4;5000139237;19/7/2025;P374;2;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1030013374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;20;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1012876;"ARANDELA METAL GOMA DIAMETRO 3/8""";4;Materiales genericos;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126394;20;1;18/7/2025;18/7/2025;374;4500104066;20;P374;1;WDILLMAN;18/7/2025;18/7/2025;;30/7/2025;374;RASKIN HERNAN;4;0;;4;5000139237;19/7/2025;P374;1;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012876374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;30;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1030013;"ADAPTADOR M VIROLA M22 X M3/8"" NPT";4;Materiales genericos;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126394;30;1;18/7/2025;18/7/2025;374;4500104066;40;P374;1;WDILLMAN;18/7/2025;18/7/2025;;30/7/2025;374;RASKIN HERNAN;4;0;;4;5000139237;19/7/2025;P374;3;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1030013374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;40;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1030013;ADAPTADOR M-M VIROLA M16;4;Materiales genericos;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126394;40;1;18/7/2025;18/7/2025;374;4500104066;50;P374;1;WDILLMAN;18/7/2025;18/7/2025;;30/7/2025;374;RASKIN HERNAN;4;0;;4;5000139237;19/7/2025;P374;4;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1030013374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;50;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1012896;"PICO SWIVEL 3/4"" P PISTOLA COMBUSTIBLE";1;Materiales genericos;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126394;50;1;18/7/2025;18/7/2025;374;4500104066;10;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;21/8/2025;374;RASKIN HERNAN;1;0;;1;5000143583;28/8/2025;P374;1;1;28/8/2025;LFALCON;;;0;0;;;;;;;;;0;;;;28/8/2025;1;1;0;0;0;0;0;0;1;0;1;21;SEDE;2025;Período Contable;0,75;7;14;7;SEDE;#N/D;#N/D;1012896374;374;
00374 TERMINAL PUNTA COLORADA;1000070484;60;ZPAN;PIM 74 REGULARIZACIO;;0;;;;MREYNA;1012807;PRESOSTATO TRIFASICO PARA COMPRESOR;1;Materiales genericos;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;10126394;60;1;18/7/2025;18/7/2025;374;4500104096;10;0374;1;WDILLMAN;19/7/2025;19/7/2025;30/7/2025;30/7/2025;374;SCHVAB JULIO CESAR;1;0;;1;5000139647;24/7/2025;0374;1;1;24/7/2025;LFALCON;;;0;0;;;;;;;;;0;;;;24/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012807374;374;
00374 TERMINAL PUNTA COLORADA;1000070489;30;ZPAN;REGULARIZACION RTO 9;;0;;;;MREYNA;1035180;SOLDADURA DE BRONCE;2;Materiales genericos;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;10126410;30;1;18/7/2025;18/7/2025;374;4500104020;30;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CONTRERAS BRIAN ALEXANDER;2;0;;2;5000139334;21/7/2025;P374;3;1;21/7/2025;MREYNA;;;0;0;;;;;;;;;0;;;;21/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1035180374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;10;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1002514;FILTRO ACEITE;17;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;1;0;;;;8000073153;17;6;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900351869;17;LFALCON;11/8/2025;11/8/2025;11/8/2025;1;1;0;0;0;0;0;0;1;0;1;4;PAÑOL;2025;Período Contable;0,75;7;-3;7;PAÑOL;1002514;0;1002514374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;20;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1002728;FILTRO AIRE PRIMARIO X UN;9;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;2;0;;;;8000073153;9;6;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900354421;9;LFALCON;19/8/2025;19/8/2025;19/8/2025;1;1;0;0;0;0;0;0;1;0;1;12;PAÑOL;2025;Período Contable;0,75;7;5;7;PAÑOL;1002728;0;1002728374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;30;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1002729;FILTRO AIRE SECUNDARIO X UN;9;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;3;0;;;;8000073153;9;4;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900351869;9;LFALCON;11/8/2025;11/8/2025;11/8/2025;1;1;0;0;0;0;0;0;1;0;1;4;PAÑOL;2025;Período Contable;0,75;7;-3;7;PAÑOL;1002729;0;1002729374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;40;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1002772;FILTRO COMBUSTIBLE XUN;4;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;5;0;;;;8000073153;4;2;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900349089;4;LFALCON;2/8/2025;1/8/2025;1/8/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002772;0;1002772374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;50;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1003177;FILTRO TRAMPA DE AGUA;8;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;7;0;;;;8000073153;8;2;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900349089;8;LFALCON;2/8/2025;1/8/2025;1/8/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1003177;0;1003177374;374;
00374 TERMINAL PUNTA COLORADA;1000070501;60;ZPAS;REF STOCK 0374;;0;;;;AGUERRERO;1003243;FILTRO TRAMPA DE AGUA;4;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;;0;0;;;;;0;;0;;;;;;;;0;0;;0;;;0374;8;0;;;;8000073153;4;2;FDEICAS;21/7/2025;31/7/2025;10693;1 374 AL;ALANDAVIDEA;22/7/2025;4900349089;4;LFALCON;2/8/2025;1/8/2025;1/8/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1003243;0;1003243374;374;
00374 TERMINAL PUNTA COLORADA;1000070503;10;ZPAN;REF STOCK 0374;;0;;;;AGUERRERO;1001679;FICHA T.STECK MACHO 220V 16A 2P T XUN;10;Materiales Stock;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;10126421;10;1;18/7/2025;18/7/2025;374;4500104062;10;0374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;SCHVAB JULIO CESAR;10;0;;10;5000139547;23/7/2025;0374;1;1;23/7/2025;LFALCON;;8000073329;10;1;LFALCON;23/7/2025;23/7/2025;;;;;4900345866;10;LFALCON;23/7/2025;23/7/2025;23/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1001679;0;1001679374;374;
00374 TERMINAL PUNTA COLORADA;1000070503;20;ZPAN;REF STOCK 0374;;0;;;;AGUERRERO;1017236;"LUSTRAMUEBLES ""BLEM"" - ORIGINAL XUN";14;Materiales Stock S/Devol;CUMPLIDO;MR01;1;18/7/2025;7/8/2025;agosto;10126421;20;1;18/7/2025;18/7/2025;374;4500104061;10;0374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;SCHVAB JULIO CESAR;14;0;;14;5000139390;21/7/2025;0374;1;1;21/7/2025;LFALCON;;8000073244;14;1;LFALCON;21/7/2025;21/7/2025;;;;;4900345263;14;LFALCON;21/7/2025;21/7/2025;21/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017236;0;1017236374;374;
00374 TERMINAL PUNTA COLORADA;1000070506;10;ZPAN;PM ADMIN. CASA DONOS;;0;;;;MREYNA;1011166;JUEGO SABANAS 1 1/2 PLAZA;2;Materiales usuales;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126424;10;1;18/7/2025;18/7/2025;374;4500104053;20;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CASA PATRICELLI SOC. LEY 19550 CAP.;2;0;;2;5000139251;19/7/2025;P374;2;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011166374;374;
00374 TERMINAL PUNTA COLORADA;1000070506;20;ZPAN;PM ADMIN. CASA DONOS;;0;;;;MREYNA;1011165;ALMOHADA;1;Materiales usuales;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126424;20;1;18/7/2025;18/7/2025;374;4500104053;10;P374;1;WDILLMAN;18/7/2025;18/7/2025;30/7/2025;30/7/2025;374;CASA PATRICELLI SOC. LEY 19550 CAP.;1;0;;1;5000139251;19/7/2025;P374;1;1;19/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;19/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011165374;374;
00374 TERMINAL PUNTA COLORADA;1000070542;10;ZPAN;PIM 75;;0;;;;MREYNA;1012530;SOGA NAUTICA 6MM;6;Materiales usuales;CUMPLIDO;MR01;22;18/7/2025;7/8/2025;agosto;10126467;10;1;18/7/2025;18/7/2025;374;4500104318;50;P374;1;WDILLMAN;23/7/2025;23/7/2025;;5/8/2025;374;SCHVAB JULIO CESAR;6;0;;6;5000139940;26/7/2025;P374;1;1;26/7/2025;DCALLE;;;0;0;;;;;;;;;0;;;;26/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012530374;374;
